plant_id,sheet,customer,owner,ssi,tech_detail
64310,Solar,CleanCapital Holdings,CleanCapital Holdings,False,Solar Photovoltaic
65095,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
59484,Solar,NuGen Capital Management,NuGen Capital Management,False,Solar Photovoltaic
62529,Solar,Hale Kuawehi Solar LLC,Hale Kuawehi Solar LLC,False,Solar Photovoltaic
57390,Solar,Haleon PLC,Haleon PLC,False,Solar Photovoltaic
60893,Solar,SoCore 2016 ProjectCo-W5 LLC,SoCore 2016 ProjectCo-W5 LLC,False,Solar Photovoltaic
67933,Solar,Dimension Energy LLC,Dimension Energy LLC,False,Solar Photovoltaic
69355,Solar,Duke Energy Group,"Duke Energy Florida, LLC",False,Solar Photovoltaic
58544,Solar,Shaw Creek Solar,Shaw Creek Solar,False,Solar Photovoltaic
58943,Solar,Brookfield Renewable,Deriva Energy,True,Solar Photovoltaic
63942,Solar,"Blandford Sun, LLC","Blandford Sun, LLC",False,Solar Photovoltaic
58335,Solar,"Marshville Farm, LLC","Marshville Farm, LLC",False,Solar Photovoltaic
68950,Solar,SoCore Energy LLC,SoCore Energy LLC,False,Solar Photovoltaic
66646,Solar,"Martin County Solar Project, LLC","Martin County Solar Project, LLC",False,Solar Photovoltaic
67267,Solar,"Surbrook Solar, LLC","Surbrook Solar, LLC",False,Solar Photovoltaic
67197,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
63778,Solar,"SC Oregon 2 Lessor Parent, LLC","SC Oregon 2 Lessor Parent, LLC",False,Solar Photovoltaic
10437,Solar,CRE-Sunray California LLC Delaware,CRE-Sunray California LLC Delaware,False,Solar Photovoltaic
68440,Solar,Sutter Santa Rosa Solar LLC,Sutter Santa Rosa Solar LLC,False,Solar Photovoltaic
64421,Solar,Green Street Power Partners,Green Street Power Partners,False,Solar Photovoltaic
57559,Solar,Brookfield Renewable,Deriva Energy,True,Solar Photovoltaic
10438,Solar,Sunray Energy Inc,Sunray Energy Inc,False,Solar Photovoltaic
65945,Solar,AlphaStruxure Montgomery County LLC,AlphaStruxure Montgomery County LLC,False,Solar Photovoltaic
68624,Solar,"Westbound Solar 3, LLC","Westbound Solar 3, LLC",False,Solar Photovoltaic
68630,Solar,"REC SHW, LLC","REC SHW, LLC",False,Solar Photovoltaic
60916,Solar,Dominion Energy Group,Dominion Renewable Energy,False,Solar Photovoltaic
61664,Solar,Emera Group (TECO),Tampa Electric Co,False,Solar Photovoltaic
66487,Solar,"Moyer Solar, LLC","Moyer Solar, LLC",False,Solar Photovoltaic
58805,Solar,"SRE Utility Solar 1, LLC","SRE Utility Solar 1, LLC",False,Solar Photovoltaic
66141,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
62102,Solar,SunStrong / SunPower,SunStrong Management,False,Solar Photovoltaic
62814,Solar,Dominion Energy Group,Dominion Energy Inc.,False,Solar Photovoltaic
61928,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
61128,Solar,"Oppidum Renewables USA, LLC","Oppidum Renewables USA, LLC",False,Solar Photovoltaic
59537,Solar,"Clean Focus Yield, LLC","Clean Focus Yield, LLC",False,Solar Photovoltaic
50026,Solar,Flint Hills Resources Corpus Christi LLC,Flint Hills Resources Corpus Christi LLC,False,Solar Photovoltaic
59536,Solar,"Clean Focus Yield, LLC","Clean Focus Yield, LLC",False,Solar Photovoltaic
66169,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
58359,Solar,KDC Solar GG LLC,KDC Solar GG LLC,False,Solar Photovoltaic
60915,Solar,Dominion Energy Group,Dominion Renewable Energy,False,Solar Photovoltaic
65302,Solar,Salt City Solar LLC,Salt City Solar LLC,False,Solar Photovoltaic
66633,Solar,"Birch Creek Power, LLC","Birch Creek Power, LLC",False,Solar Photovoltaic
63476,Solar,Saint Solar LLC,Saint Solar LLC,False,Solar Photovoltaic
59361,Solar,CVI CleanCapital Solar 1 LLC,CVI CleanCapital Solar 1 LLC,False,Solar Photovoltaic
67212,Solar,Helios Energy New York 3 LLC,Helios Energy New York 3 LLC,False,Solar Photovoltaic
64273,Solar,TransAlta,TransAlta Corporation,True,Solar Photovoltaic
64697,Solar,Swan Garden LLC,Swan Garden LLC,False,Solar Photovoltaic
60331,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
64727,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
69039,Solar,"REC SHW, LLC","REC SHW, LLC",False,Solar Photovoltaic
58473,Solar,Electric Cooperative (various),Delaware Electric Cooperative,False,Solar Photovoltaic
63593,Solar,Nautilus Solar Solutions,Nautilus Solar Solutions,False,Solar Photovoltaic
59980,Solar,Nautilus Solar Solutions,Nautilus Solar Solutions,False,Solar Photovoltaic
64645,Solar,Nautilus Solar Solutions,Nautilus Solar Solutions,False,Solar Photovoltaic
58408,Solar,8point3 Operating Company LLC,8point3 Operating Company LLC,False,Solar Photovoltaic
63869,Solar,Madison Energy Investments LLC,Madison Energy Investments LLC,False,Solar Photovoltaic
67673,Solar,NextEra Energy Resources,Florida Power & Light Co,True,Solar Photovoltaic
63629,Solar,Geronimo Power,Geronimo Power,True,Solar Photovoltaic
58279,Solar,"Evergreen Wind, LLC","Evergreen Wind, LLC",False,Solar Photovoltaic
60445,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
64371,Solar,"DG New York CS, LLC","DG New York CS, LLC",False,Solar Photovoltaic
61323,Solar,SunStrong / SunPower,SunStrong Management,False,Solar Photovoltaic
58006,Solar,Wasatch View Solar LLC,Wasatch View Solar LLC,False,Solar Photovoltaic
64231,Solar,"Hadley 3 Solar, LLC (North)","Hadley 3 Solar, LLC (North)",False,Solar Photovoltaic
63949,Solar,Cortland Solar 2 LLC,Cortland Solar 2 LLC,False,Solar Photovoltaic
65804,Solar,Onyx Asset Services Group,Onyx Asset Services Group,False,Solar Photovoltaic
61177,Solar,Corvus Community Solar,Corvus Community Solar,False,Solar Photovoltaic
64232,Solar,"Hadley 3 Solar, LLC (South)","Hadley 3 Solar, LLC (South)",False,Solar Photovoltaic
60209,Solar,HXNAir Solar One LLC,HXNAir Solar One LLC,False,Solar Photovoltaic
67728,Solar,We Energies,Wisconsin Electric Power Co,True,Solar Photovoltaic
63277,Solar,Standard Solar,Standard Solar,False,Solar Photovoltaic
62399,Solar,CI III VK I TE Partnership LLC,CI III VK I TE Partnership LLC,False,Solar Photovoltaic
62196,Solar,"Hadley 2 Solar, LLC","Hadley 2 Solar, LLC",False,Solar Photovoltaic
64442,Solar,RWE North America,RWE Clean Energy,True,Solar Photovoltaic
59645,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
66776,Solar,"Solar DG NJ Brookdale, LLC","Solar DG NJ Brookdale, LLC",False,Solar Photovoltaic
65985,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
60707,Solar,MPUA,MPUA,False,Solar Photovoltaic
67979,Solar,Brookhaven 1,Brookhaven 1,False,Solar Photovoltaic
68276,Solar,NextEra Energy Resources,Florida Power & Light Co,True,
66232,Solar,Generate NY Community Solar Lessor III,Generate NY Community Solar Lessor III,False,Solar Photovoltaic
63792,Solar,Svihel Community Solar LLC,Svihel Community Solar LLC,False,Solar Photovoltaic
61008,Solar,"Brook Street Solar 1, LLC","Brook Street Solar 1, LLC",False,Solar Photovoltaic
68643,Solar,Green Street Power Partners,Green Street Power Partners,False,Solar Photovoltaic
68664,Solar,Green Street Power Partners,Green Street Power Partners,False,Solar Photovoltaic
63232,Solar,Brookfield Renewable,Brookfield Wire Company,True,Solar Photovoltaic
59241,Solar,"Integrys MA Solar, LLC","Integrys MA Solar, LLC",False,Solar Photovoltaic
60613,Solar,Brookfield Renewable,"Brookfield Solar 2013, LLC",True,Solar Photovoltaic
61914,Solar,Terraform Power,Terraform Arcadia,True,Solar Photovoltaic
69703,Solar,Dimension Energy LLC,Dimension Energy LLC,False,Solar Photovoltaic
60451,Solar,Terraform Power,Terraform Arcadia,True,Solar Photovoltaic
67689,Solar,SunVest Solar LLC,SunVest Solar LLC,False,Solar Photovoltaic
61318,Solar,"Energix Mt. Jackson, LLC.","Energix Mt. Jackson, LLC.",False,Solar Photovoltaic
59695,Solar,Standard Solar,Standard Solar,False,Solar Photovoltaic
58144,Solar,CVI CleanCapital Solar 1 LLC,CVI CleanCapital Solar 1 LLC,False,Solar Photovoltaic
62159,Solar,"Scale Sustainable I, LLC","Scale Sustainable I, LLC",False,Solar Photovoltaic
62158,Solar,Generate NY Community Solar I,Generate NY Community Solar I,False,Solar Photovoltaic
66095,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
64967,Solar,SV CSG Gardner 1 LLC,SV CSG Gardner 1 LLC,False,Solar Photovoltaic
59323,Solar,Terraform Power,Terraform Arcadia,True,Solar Photovoltaic
58636,Solar,Tesla Energy,Tesla Inc.,False,Solar Photovoltaic
67450,Solar,Nautilus Solar Solutions,Nautilus Solar Solutions,False,Solar Photovoltaic
65090,Solar,"DG Empire Shine, LLC","DG Empire Shine, LLC",False,Solar Photovoltaic
67688,Solar,SunVest Solar LLC,SunVest Solar LLC,False,Solar Photovoltaic
61209,Solar,Tesla Energy,Tesla Inc.,False,Solar Photovoltaic
64994,Solar,Citicorp North America Inc.,Citicorp North America Inc.,False,Solar Photovoltaic
65650,Solar,"Brockelman Road Solar 2, LLC","Brockelman Road Solar 2, LLC",False,Solar Photovoltaic
61980,Solar,"Clara City CSG I, LLC","Clara City CSG I, LLC",False,Solar Photovoltaic
65185,Solar,Financial Tax-Equity Owner (various),Wells Fargo Equipment Finance Inc,False,Solar Photovoltaic
61458,Solar,Arevon Energy,"Arevon Energy, Inc.",False,Solar Photovoltaic
59762,Solar,"SRE Utility Solar 1, LLC","SRE Utility Solar 1, LLC",False,Solar Photovoltaic
62394,Solar,NextEra Energy Resources,Florida Power & Light Co,True,Solar Photovoltaic
61868,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
68372,Solar,Bronson Solar LLC,Bronson Solar LLC,False,Solar Photovoltaic
60709,Solar,GSRP Project Holdings I LLC,GSRP Project Holdings I LLC,False,Solar Photovoltaic
69746,Solar,Generate NY Community Solar VI,Generate NY Community Solar VI,False,Solar Photovoltaic
60788,Solar,Duke Energy Group,"Duke Energy Florida, LLC",False,Solar Photovoltaic
63336,Solar,"Sutton Solar 2, LLC","Sutton Solar 2, LLC",False,Solar Photovoltaic
60878,Solar,"Sutton Solar, LLC","Sutton Solar, LLC",False,Solar Photovoltaic
67545,Solar,Western Minnesota Mun Pwr Agny,Western Minnesota Mun Pwr Agny,False,Solar Photovoltaic
58443,Solar,Sunstream Energy LLC,Sunstream Energy LLC,False,Solar Photovoltaic
59124,Solar,"Martin Creek Farm, LLC","Martin Creek Farm, LLC",False,Solar Photovoltaic
62306,Solar,NJR Clean Energy Ventures III Corporation,NJR Clean Energy Ventures III Corporation,False,Solar Photovoltaic
64820,Solar,SunStrong / SunPower,SunStrong Management,False,Solar Photovoltaic
66039,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
65091,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
61513,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
66683,Solar,"DLS-Sylvan Project Co., LLC","DLS-Sylvan Project Co., LLC",False,Solar Photovoltaic
59875,Solar,Marshall Solar Energy Project,Marshall Solar Energy Project,False,Solar Photovoltaic
66010,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
59824,Solar,"SRE Utility Solar 1, LLC","SRE Utility Solar 1, LLC",False,Solar Photovoltaic
61521,Solar,SunStrong / SunPower,SunStrong Management,False,Solar Photovoltaic
61369,Solar,174 Power Global Corp.,174 Power Global Corp.,False,Solar Photovoltaic
68537,Solar,Origis Energy,"Origis Energy USA, Inc",False,Solar Photovoltaic
68587,Solar,Origis Energy,"Origis Energy USA, Inc",False,Solar Photovoltaic
68588,Solar,Origis Energy,"Origis Energy USA, Inc",False,Solar Photovoltaic
63244,Solar,Ecos Energy LLC,Ecos Energy LLC,False,Solar Photovoltaic
62149,Solar,"Syncarpha Eagle Nest I, LLC","Syncarpha Eagle Nest I, LLC",False,Solar Photovoltaic
67459,Solar,Madison Energy Investments LLC,Madison Energy Investments LLC,False,Solar Photovoltaic
64136,Solar,Dominion Energy Group,Dominion Energy Inc.,False,Solar Photovoltaic
64476,Solar,TransAlta,TransAlta Corporation,True,Solar Photovoltaic
62596,Solar,Sol Systems,Sol Systems,False,Solar Photovoltaic
58213,Solar,"SunE AZ2, LLC","SunE AZ2, LLC",False,Solar Photovoltaic
63598,Solar,Nautilus Solar Solutions,Nautilus Solar Solutions,False,Solar Photovoltaic
66213,Solar,Generate NY Community Solar Lessor III,Generate NY Community Solar Lessor III,False,Solar Photovoltaic
69306,Solar,Costen Solar LLC,Costen Solar LLC,False,Solar Photovoltaic
60906,Solar,"Mt. Tom Solar, LLC","Mt. Tom Solar, LLC",False,Solar Photovoltaic
64352,Solar,Nautilus Solar Solutions,Nautilus Solar Solutions,False,Solar Photovoltaic
67684,Solar,SunVest Solar LLC,SunVest Solar LLC,False,Solar Photovoltaic
69161,Solar,"SV CSG Gander Farms 1 A, LLC","SV CSG Gander Farms 1 A, LLC",False,Solar Photovoltaic
63110,Solar,NextEra Energy Resources,Florida Power & Light Co,True,Solar Photovoltaic
67630,Solar,"Generate C&I Warehouse, LLC","Generate C&I Warehouse, LLC",False,Solar Photovoltaic
61483,Solar,"Ecoplexus, Inc","Ecoplexus, Inc",False,Solar Photovoltaic
67629,Solar,"Generate C&I Warehouse, LLC","Generate C&I Warehouse, LLC",False,Solar Photovoltaic
65746,Solar,"Cosper Creek Solar, LLC","Cosper Creek Solar, LLC",False,Solar Photovoltaic
65796,Solar,SV CSG Baileyville 1 LLC,SV CSG Baileyville 1 LLC,False,Solar Photovoltaic
58568,Solar,Western Massachusetts Electric Company,Western Massachusetts Electric Company,False,Solar Photovoltaic
61983,Solar,Madison Energy Investments LLC,Madison Energy Investments LLC,False,Solar Photovoltaic
65187,Solar,Financial Tax-Equity Owner (various),Wells Fargo Equipment Finance Inc,False,Solar Photovoltaic
64579,Solar,PNC Energy Capital LLC,PNC Energy Capital LLC,False,Solar Photovoltaic
62974,Solar,"Syncarpha Millbury, LLC","Syncarpha Millbury, LLC",False,Solar Photovoltaic
61771,Solar,"Syncarpha Hancock III, LLC","Syncarpha Hancock III, LLC",False,Solar Photovoltaic
62972,Solar,"Syncarpha Leicester, LLC","Syncarpha Leicester, LLC",False,Solar Photovoltaic
58410,Solar,Terraform Power,Terraform Arcadia,True,Solar Photovoltaic
63124,Solar,"Syncarpha El Rito I, LLC","Syncarpha El Rito I, LLC",False,Solar Photovoltaic
62053,Solar,Solar Provider Group MN I LLC,Solar Provider Group MN I LLC,False,Solar Photovoltaic
65186,Solar,Financial Tax-Equity Owner (various),Wells Fargo Equipment Finance Inc,False,Solar Photovoltaic
66035,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
67110,Solar,"NextGrid Bitterbush, LLC","NextGrid Bitterbush, LLC",False,Solar Photovoltaic
65188,Solar,SunTrust Equipment Finance & Leasing Corp,SunTrust Equipment Finance & Leasing Corp,False,Solar Photovoltaic
67228,Solar,Broadway CDG Solar LLC,Broadway CDG Solar LLC,False,Solar Photovoltaic
61465,Solar,Madison Energy Holdings LLC,Madison Energy Holdings LLC,False,Solar Photovoltaic
58236,Solar,Alliant Energy,Interstate Power and Light Co,True,Solar Photovoltaic
66099,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
66603,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
65002,Solar,Standard Solar,Standard Solar,False,Solar Photovoltaic
63178,Solar,STAG St. Paul Community Solar LLC,STAG St. Paul Community Solar LLC,False,Solar Photovoltaic
67587,Solar,"SV CSG Afton I, LLC","SV CSG Afton I, LLC",False,Solar Photovoltaic
60810,Solar,Sabert Corporation,Sabert Corporation,False,Solar Photovoltaic
63427,Solar,Mud Garden LLC,Mud Garden LLC,False,Solar Photovoltaic
67687,Solar,SunVest Solar LLC,SunVest Solar LLC,False,Solar Photovoltaic
63964,Solar,"Thor Solar 1 CEI, LLC","Thor Solar 1 CEI, LLC",False,Solar Photovoltaic
69162,Solar,"SV CSG Prophetstown 1, LLC","SV CSG Prophetstown 1, LLC",False,Solar Photovoltaic
59184,Solar,Onward Energy,Onward Energy,False,Solar Photovoltaic
63959,Solar,"Thor Solar 1 CEI, LLC","Thor Solar 1 CEI, LLC",False,Solar Photovoltaic
63960,Solar,"Thor Solar 1 CEI, LLC","Thor Solar 1 CEI, LLC",False,Solar Photovoltaic
63958,Solar,"Thor Solar 1 CEI, LLC","Thor Solar 1 CEI, LLC",False,Solar Photovoltaic
65501,Solar,Duke Energy Group,"Duke Energy Florida, LLC",False,Solar Photovoltaic
63276,Solar,Standard Solar,Standard Solar,False,Solar Photovoltaic
63379,Solar,Standard Solar,Standard Solar,False,Solar Photovoltaic
65349,Solar,Mulligan Solar,Mulligan Solar,False,Solar Photovoltaic
61097,Solar,"Marie's Way Solar I, LLC","Marie's Way Solar I, LLC",False,Solar Photovoltaic
61139,Solar,"Nordic Solar, LLC","Nordic Solar, LLC",False,Solar Photovoltaic
61359,Solar,CleanCapital Holdings,CleanCapital Holdings,False,Solar Photovoltaic
59162,Solar,"Heelstone Energy Holdings, LLC","Heelstone Energy Holdings, LLC",False,Solar Photovoltaic
66069,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
62973,Solar,"Syncarpha Halifax, LLC","Syncarpha Halifax, LLC",False,Solar Photovoltaic
61847,Solar,GenE Solar I LLC,GenE Solar I LLC,False,Solar Photovoltaic
61770,Solar,"Syncarpha Hancock II, LLC","Syncarpha Hancock II, LLC",False,Solar Photovoltaic
61769,Solar,"Syncarpha Hancock I, LLC","Syncarpha Hancock I, LLC",False,Solar Photovoltaic
61218,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
62978,Solar,"Syncarpha Northbridge II, LLC","Syncarpha Northbridge II, LLC",False,Solar Photovoltaic
62976,Solar,"Syncarpha Northampton, LLC","Syncarpha Northampton, LLC",False,Solar Photovoltaic
61958,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
69546,Solar,Madison Energy Investments LLC,Madison Energy Investments LLC,False,Solar Photovoltaic
69391,Solar,"Generate Community Solar IX, LLC","Generate Community Solar IX, LLC",False,Solar Photovoltaic
62975,Solar,"Syncarpha Blandford, LLC","Syncarpha Blandford, LLC",False,Solar Photovoltaic
64580,Solar,PNC Energy Capital LLC,PNC Energy Capital LLC,False,Solar Photovoltaic
65036,Solar,NextEra Energy Resources,Florida Power & Light Co,True,Solar Photovoltaic
68551,Solar,Emera Group (TECO),Tampa Electric Co,False,Solar Photovoltaic
67108,Solar,Reactivate,Reactivate,False,Solar Photovoltaic
64905,Solar,"DG Illinois Solar, LLC","DG Illinois Solar, LLC",False,Solar Photovoltaic
66986,Solar,"Aspen Creek Power Holdings, LLC","Aspen Creek Power Holdings, LLC",False,Solar Photovoltaic
67113,Solar,Reactivate,Reactivate,False,Solar Photovoltaic
65080,Solar,"Cottontail Solar 5, LLC","Cottontail Solar 5, LLC",False,Solar Photovoltaic
65081,Solar,"Cottontail Solar 6, LLC","Cottontail Solar 6, LLC",False,Solar Photovoltaic
57561,Solar,Pinnacle West / APS,Arizona Public Service Co,False,Solar Photovoltaic
64330,Solar,SV CSG Lily Lake 2 LLC,SV CSG Lily Lake 2 LLC,False,Solar Photovoltaic
67683,Solar,SunVest Solar LLC,SunVest Solar LLC,False,Solar Photovoltaic
65082,Solar,"Cottontail Solar 8, LLC","Cottontail Solar 8, LLC",False,Solar Photovoltaic
66915,Solar,"Cottonwood Bayou Solar, LLC","Cottonwood Bayou Solar, LLC",False,
65077,Solar,"Cottontail Solar 2, LLC","Cottontail Solar 2, LLC",False,Solar Photovoltaic
65079,Solar,"Cottontail Solar 4, LLC","Cottontail Solar 4, LLC",False,Solar Photovoltaic
65800,Solar,SV CSG South Dekalb 2 LLC,SV CSG South Dekalb 2 LLC,False,Solar Photovoltaic
